osd_id,sample_name,organism,condition,ecotype,genotype,tissue,hardware,light_regime,harvest_age_days,zt_known,zt_hours,study_title,assay_technology,platform,study_type
OSD-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day03,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day06,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day09,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day00,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day06,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day03,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day06,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day09,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day03,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day06,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day09,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day03,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13,Arabidopsis thaliana,ground_control,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13,Arabidopsis thaliana,ground_control,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13,Arabidopsis thaliana,ground_control,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_GC_dark_Rep2_GSM2493772_Day13,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_GC_dark_Rep3_GSM2493773_Day13,Arabidopsis thaliana,ground_control,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_dark_Rep2_GSM2493775_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13,Arabidopsis thaliana,ground_control,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day03,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day06,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day09,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day13,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day03,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day06,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day09,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day03,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day06,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day09,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13,Arabidopsis thaliana,flight,Col-0,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day03,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day06,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day09,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day03,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day06,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day09,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day03,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day06,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day09,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13,Arabidopsis thaliana,flight,Ws,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day06,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day09,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day03,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day03,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day06,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day09,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
OSD-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day03,Arabidopsis thaliana,flight,Col-0 phyD,,root,petri dish,unknown,,False,,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"['RNA Sequencing (RNA-Seq)', 'Photography']",,
