gene,sample_name,expression,gene_name,osd_id
AT2G46830,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,-0.2199863751529259,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,-0.19459365682784466,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,-0.2875139421829344,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,-0.10644846124684039,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,0.389887287590908,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,-0.23168124104947366,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Hypocotyl_GC_Rep5,0.8817093717327087,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.7283813467761223,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_FLT_Rep1,0.8808150382544596,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_FLT_Rep1,0.44525349365333644,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.46742626842934315,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.7506204136209504,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep1,-1.3717681464279528,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.846516734817067,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.4205785352146622,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_FLT_Rep1,-0.9309122773659347,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_FLT_Rep1,0.8744156016755494,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_FLT_Rep2,-0.9717555409705141,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_FLT_Rep2,0.7221294363257436,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_FLT_Rep2,0.013751105791736867,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_FLT_Rep2,-1.171106858370011,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep2,-0.6983251067808238,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep2,-0.08201535900757048,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_FLT_Rep2,-1.316858451066616,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_FLT_Rep2,-1.571745686566592,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_FLT_Rep2,-1.439784725468322,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_FLT_Rep2,-0.33449924749230137,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_FLT_Rep3,-2.2422062446618924,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_FLT_Rep3,0.693261225384708,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_FLT_Rep3,-0.6031576341325562,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_FLT_Rep3,-0.9447547377086735,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep3,-0.5536023490881963,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep3,-0.6774043843927283,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_FLT_Rep3,-1.2344892721228165,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_FLT_Rep3,-1.3810644164373767,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_FLT_Rep3,-0.5901370786178957,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_FLT_Rep3,1.1308142938916534,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_FLT_Rep4,-0.566474051685335,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_FLT_Rep4,1.1417583972823673,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_FLT_Rep4,-0.09787323358557687,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_FLT_Rep4,-0.8869295145096404,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep4,-0.5134774295501364,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep4,-1.2227771483199836,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_FLT_Rep4,-1.576271012115781,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_FLT_Rep4,-1.7050034459239294,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_FLT_Rep4,-1.3772345790757217,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_FLT_Rep4,0.13719032875812268,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_FLT_Rep5,-2.2397110894064993,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_FLT_Rep5,0.7167469621406598,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_FLT_Rep5,-0.07113452288162828,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_FLT_Rep5,-1.2702220339471975,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep5,-0.5948359748550105,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_FLT_Rep5,0.985081370730395,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_FLT_Rep5,-1.379478388479315,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_FLT_Rep5,-0.9673784157363037,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_FLT_Rep5,-0.6189105308077713,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_FLT_Rep5,0.23769921840018735,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_GC_Rep1,-1.0738592560192337,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_GC_Rep1,1.0048344483115077,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_GC_Rep1,-0.7749288272055344,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_GC_Rep1,-0.722824066971249,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep1,-0.7722805387053414,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep1,-0.06816137055400785,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_GC_Rep1,-1.4471073635775389,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_GC_Rep1,-1.243003375061294,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_GC_Rep1,-0.22805742914112892,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_GC_Rep1,0.25029675921511824,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_GC_Rep2,-0.9370422349803267,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_GC_Rep2,0.8530645741837845,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_GC_Rep2,-0.056810902092711994,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_GC_Rep2,-1.0886339480113545,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep2,-0.4845677600998376,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep2,-0.059722772717603796,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_GC_Rep2,-1.3443346280242667,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_GC_Rep2,-0.9962111299475511,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_GC_Rep2,0.558898139213,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_GC_Rep2,0.5477994334164176,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_GC_Rep3,-1.2110123781806927,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_GC_Rep3,1.1960428960487068,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_GC_Rep3,0.2218431415165434,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_GC_Rep3,-0.961949368348679,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep3,-0.5907902342562795,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep3,-0.16359321045002087,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_GC_Rep3,-1.4750615346419464,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_GC_Rep3,-1.2082566957670737,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_GC_Rep3,-0.44392299494486026,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_GC_Rep3,-0.603789897052235,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_GC_Rep4,-1.0532204526173272,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_GC_Rep4,0.7052220878774039,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_GC_Rep4,1.173634203787183,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_GC_Rep4,-0.8697275170621265,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep4,-0.7546788099602154,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep4,0.07864957988127388,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_GC_Rep4,-1.4707782105861371,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_GC_Rep4,-1.3875208628149838,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_GC_Rep4,0.05024728726467497,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_GC_Rep4,0.3917554201295071,TOC1,OSD-7
AT1G01060,Atha_WS-0_Col-0_Root_GC_Rep5,-1.618702549122474,LHY,OSD-7
AT2G40080,Atha_WS-0_Col-0_Root_GC_Rep5,0.9053846155317097,ELF4,OSD-7
AT2G42830,Atha_WS-0_Col-0_Root_GC_Rep5,-0.2961088623812341,PRR9,OSD-7
AT2G46830,Atha_WS-0_Col-0_Root_GC_Rep5,-0.9769650438418817,CCA1,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep5,-0.6229201996333626,GI,OSD-7
AT3G09600,Atha_WS-0_Col-0_Root_GC_Rep5,0.6156475355107767,GI,OSD-7
AT3G26740,Atha_WS-0_Col-0_Root_GC_Rep5,-1.1965733688055553,ELF3,OSD-7
AT5G02810,Atha_WS-0_Col-0_Root_GC_Rep5,-1.5156540803709349,PRR7,OSD-7
AT5G24470,Atha_WS-0_Col-0_Root_GC_Rep5,-0.5401013113730941,PRR5,OSD-7
AT5G61380,Atha_WS-0_Col-0_Root_GC_Rep5,-0.5849665056594034,TOC1,OSD-7
AT1G01060,Atha_Col-0_sl_FLT_BA1,0.8672888681755817,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BA1,-0.3245336188664178,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BA1,0.8788617504691216,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BA1,-0.7830354510024952,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA1,-0.5264630867331911,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA1,0.0829227516718929,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BA1,-1.0946283307618152,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BA1,1.4123301818352858,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BA1,0.6612332188404728,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BA1,-1.8687392997886005,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_FLT_BA2,-0.09247558497024931,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BA2,0.09188553539778646,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BA2,0.057839610295973606,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BA2,-0.6078959864998351,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA2,0.19190905227581084,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA2,0.5435030672173853,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BA2,-0.38862416305057906,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BA2,-0.08051890145351079,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BA2,1.111651419493772,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BA2,-0.6439402272541694,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_FLT_BA3,-0.19590711419001838,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BA3,2.9829550033412673,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BA3,1.6638122617145632,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BA3,-0.8307740028572609,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA3,0.18478956211137165,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA3,0.39627865045326877,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BA3,-0.5956067769567616,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BA3,-0.5866569364462896,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BA3,0.142674937194324,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BA3,-1.4349829011723425,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_FLT_BA4,0.01950668824032138,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BA4,0.4092638005559544,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BA4,-0.4193198078008037,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BA4,1.0587761798183317,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA4,-1.2385694098580737,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA4,0.6183760777678177,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BA4,0.05296984227968514,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BA4,2.1049895668009992,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BA4,1.8664121438643737,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BA4,0.027610374668022505,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_FLT_BA5,0.3927316481126531,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BA5,-1.062644719890382,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BA5,1.3606395777213898,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BA5,-0.9393546807844676,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA5,1.6105811359778828,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BA5,-1.1600914852849307,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BA5,2.388019812733831,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BA5,-0.7464544959170523,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BA5,2.0307133503444827,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BA5,0.1958882944211189,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_FLT_BG1,0.36145161866348025,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_FLT_BG1,0.5552483513527302,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_FLT_BG1,0.00680359610012189,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_FLT_BG1,-0.5578824767419713,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BG1,-0.6084962912974959,GI,OSD-17
AT3G09600,Atha_Col-0_sl_FLT_BG1,-0.014749722627413994,GI,OSD-17
AT3G26740,Atha_Col-0_sl_FLT_BG1,-0.2679785006408242,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_FLT_BG1,-0.5495546097500196,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_FLT_BG1,-0.6560477970697006,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_FLT_BG1,-1.1216528323451551,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BA1,3.0331438321038893,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BA1,1.0714893651731718,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BA1,-0.32286186043176124,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BA1,-0.28064463344180407,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA1,-0.7054501918611715,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA1,1.7825715618315003,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BA1,-1.096651824288823,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BA1,-1.1330993102914046,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BA1,-0.21130036862394141,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BA1,-1.1081747943254838,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BA2,-1.1977418175120238,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BA2,0.5964350954334362,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BA2,0.23475413545254253,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BA2,-1.2105008566643012,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA2,-0.4111728143402609,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA2,-0.7885357829403362,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BA2,-1.0511732104592595,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BA2,-0.8755401110423884,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BA2,-1.2850628061169058,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BA2,-0.4482842464042379,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BA3,-0.7779718797061024,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BA3,0.26249896031796466,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BA3,3.298685597489991,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BA3,3.3653763780964696,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA3,-0.5849078196507745,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA3,0.309631086709095,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BA3,-0.986663052246433,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BA3,-0.5715933151049736,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BA3,0.6276231626259586,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BA3,-1.2820595322263577,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BA4,-0.7053027548910963,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BA4,0.34212672943617506,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BA4,-0.31830250975784796,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BA4,0.16330490056537975,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA4,-0.17484256515683616,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA4,2.6002061015756595,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BA4,-1.2218287957964296,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BA4,-0.6559083165438834,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BA4,-0.9868370842016674,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BA4,0.15261601672453065,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BA5,0.11833559403413683,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BA5,0.13249387577173063,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BA5,0.7241281747301361,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BA5,-1.2504816981158293,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA5,-0.282740745539659,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BA5,-0.7871089182168345,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BA5,1.1532531265427108,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BA5,-0.6165622456799796,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BA5,1.4982714409379276,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BA5,-0.9509318091551158,TOC1,OSD-17
AT1G01060,Atha_Col-0_sl_GC_BG1,-0.8897039183581705,LHY,OSD-17
AT2G40080,Atha_Col-0_sl_GC_BG1,-0.8508060602037384,ELF4,OSD-17
AT2G42830,Atha_Col-0_sl_GC_BG1,-0.021158698252054516,PRR9,OSD-17
AT2G46830,Atha_Col-0_sl_GC_BG1,-0.6165742261411576,CCA1,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BG1,-2.524885385418209,GI,OSD-17
AT3G09600,Atha_Col-0_sl_GC_BG1,-0.04276953235465706,GI,OSD-17
AT3G26740,Atha_Col-0_sl_GC_BG1,-0.6143714547997392,ELF3,OSD-17
AT5G02810,Atha_Col-0_sl_GC_BG1,-0.29906520522950586,PRR7,OSD-17
AT5G24470,Atha_Col-0_sl_GC_BG1,-0.6479453767121103,PRR5,OSD-17
AT5G61380,Atha_Col-0_sl_GC_BG1,-1.140659220622727,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BB2,-0.9891415163477868,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BB2,-0.8356205548226954,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BB2,-0.5077124498107964,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BB2,0.12115193703908003,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB2,0.01252322074293833,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB2,-1.2882033319120505,GI,OSD-17
AT3G26740,Atha_Col-0_UdCC_FLT_BB2,1.363073527395958,ELF3,OSD-17
AT5G02810,Atha_Col-0_UdCC_FLT_BB2,-0.274766760789462,PRR7,OSD-17
AT5G24470,Atha_Col-0_UdCC_FLT_BB2,-0.6728185129638582,PRR5,OSD-17
AT5G61380,Atha_Col-0_UdCC_FLT_BB2,0.9226243760818977,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BB3,-0.15319687840799553,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BB3,-0.7797725428696851,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BB3,-0.9036182088215928,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BB3,0.6094054280483604,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB3,-0.2455846675263433,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB3,-0.6878453211504246,GI,OSD-17
AT3G26740,Atha_Col-0_UdCC_FLT_BB3,1.2119825662868924,ELF3,OSD-17
AT5G02810,Atha_Col-0_UdCC_FLT_BB3,0.11985137442818625,PRR7,OSD-17
AT5G24470,Atha_Col-0_UdCC_FLT_BB3,-0.5215325926854952,PRR5,OSD-17
AT5G61380,Atha_Col-0_UdCC_FLT_BB3,0.6288717123493535,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BB4,-0.7074374187967531,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BB4,1.2402550846026832,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BB4,-0.6915259196857235,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BB4,-0.3825244223576173,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB4,0.36377666723938157,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB4,0.9154851965815236,GI,OSD-17
AT3G26740,Atha_Col-0_UdCC_FLT_BB4,-0.6681157318814418,ELF3,OSD-17
AT5G02810,Atha_Col-0_UdCC_FLT_BB4,-0.4592066525798794,PRR7,OSD-17
AT5G24470,Atha_Col-0_UdCC_FLT_BB4,-1.0269938433036945,PRR5,OSD-17
AT5G61380,Atha_Col-0_UdCC_FLT_BB4,1.276496584766618,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BB5,0.9430193880904028,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BB5,-0.7411786580300277,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BB5,-0.22013184957917561,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BB5,-0.11654949936758115,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB5,-0.3235488168447813,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BB5,-0.5012421746296865,GI,OSD-17
AT3G26740,Atha_Col-0_UdCC_FLT_BB5,1.0935165704508227,ELF3,OSD-17
AT5G02810,Atha_Col-0_UdCC_FLT_BB5,0.03609795594076284,PRR7,OSD-17
AT5G24470,Atha_Col-0_UdCC_FLT_BB5,-0.6757648576224917,PRR5,OSD-17
AT5G61380,Atha_Col-0_UdCC_FLT_BB5,1.3202487401766083,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BG2,-0.2977317911551362,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BG2,-0.26834187550073413,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BG2,-0.917150710691753,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BG2,-0.1904588441430507,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BG2,-0.46763656778468254,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BG2,-0.04523156394057546,GI,OSD-17
AT3G26740,Atha_Col-0_UdCC_FLT_BG2,1.0322029660580996,ELF3,OSD-17
AT5G02810,Atha_Col-0_UdCC_FLT_BG2,0.3917650664467738,PRR7,OSD-17
AT5G24470,Atha_Col-0_UdCC_FLT_BG2,-0.23142405823123788,PRR5,OSD-17
AT5G61380,Atha_Col-0_UdCC_FLT_BG2,1.1029466105517096,TOC1,OSD-17
AT1G01060,Atha_Col-0_UdCC_FLT_BG3,0.379020966478301,LHY,OSD-17
AT2G40080,Atha_Col-0_UdCC_FLT_BG3,-2.2599845023908136,ELF4,OSD-17
AT2G42830,Atha_Col-0_UdCC_FLT_BG3,-1.0428557149368602,PRR9,OSD-17
AT2G46830,Atha_Col-0_UdCC_FLT_BG3,0.9442593852721012,CCA1,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BG3,-0.1441103213351397,GI,OSD-17
AT3G09600,Atha_Col-0_UdCC_FLT_BG3,-0.8721506672458368,GI,OSD-17
